Date,Item Code,Wholesale Price (EUR/kg)
2022-03-25,102900011031582,0.46
2022-03-25,102900011032022,0.69
2022-03-25,102900011032213,0.67
2022-03-25,102900011032220,1.02
2022-03-25,102900011032237,0.22
2022-03-25,102900011032244,0.78
2022-03-25,102900011032350,2.0
2022-03-25,102900011032367,1.72
2022-03-25,102900011032626,1.32
2022-03-25,102900011032633,1.46
2022-03-25,102900011032640,1.61
2022-03-25,102900011032732,1.38
2022-03-25,102900011032848,0.41
2022-03-25,102900011033081,0.58
2022-03-25,102900051000463,1.54
2022-03-25,102900051004294,4.24
2022-03-25,102900051010455,0.61
2022-03-25,106949711300167,0.26
2022-03-25,106971533455008,0.34
2022-03-26,102900005115199,4.7
2022-03-26,102900005115250,2.16
2022-03-26,102900005115762,1.46
2022-03-26,102900005115779,0.84
2022-03-26,102900005115786,1.54
2022-03-26,102900005115793,1.53
2022-03-26,102900005115823,0.59
2022-03-26,102900005115854,0.75
2022-03-26,102900005115885,1.03
2022-03-26,102900005115960,0.47
2022-03-26,102900005115977,2.29
2022-03-26,102900005115984,0.58
2022-03-26,102900005116219,2.52
2022-03-26,102900005116233,2.38
2022-03-26,102900005116257,1.47
2022-03-26,102900005116547,0.81
2022-03-26,102900005116714,1.33
2022-03-26,102900005116790,0.62
2022-03-26,102900005116837,1.72
2022-03-26,102900005116899,0.9
2022-03-26,102900005118817,0.56
2022-03-26,102900005118831,0.7
2022-03-26,102900005119098,2.61
2022-03-26,102900005119975,1.1
2022-03-26,102900005125815,1.02
2022-03-26,102900011000328,4.02
2022-03-26,102900011001806,0.66
2022-03-26,102900011006689,0.81
2022-03-26,102900011006948,1.52
2022-03-26,102900011008164,0.59
2022-03-26,102900011008515,0.93
2022-03-26,102900011009970,0.51
2022-03-26,102900011012994,0.51
2022-03-26,102900011016701,2.02
2022-03-26,102900011021842,1.35
2022-03-26,102900011022764,2.47
2022-03-26,102900011023464,0.57
2022-03-26,102900011029305,2.69
2022-03-26,102900011030059,0.38
2022-03-26,102900011030110,0.18
2022-03-26,102900011030134,0.33
2022-03-26,102900011030141,0.18
2022-03-26,102900011031100,1.88
2022-03-26,102900011032022,0.7
2022-03-26,102900011032176,0.26
2022-03-26,102900011032206,0.53
2022-03-26,102900011032213,0.69
2022-03-26,102900011032220,0.87
2022-03-26,102900011032367,1.78
2022-03-26,102900011032626,1.32
2022-03-26,102900011032633,1.47
2022-03-26,102900011032640,1.61
2022-03-26,102900011032732,1.38
2022-03-26,102900011032848,0.42
2022-03-26,102900011033081,0.58
2022-03-26,102900051000463,1.58
2022-03-26,102900051004294,4.82
2022-03-26,102900051009336,2.19
2022-03-26,102900051010455,0.61
2022-03-26,106949711300167,0.26
2022-03-26,106971533455008,0.34
2022-03-27,102900005115199,3.51
2022-03-27,102900005115250,2.16
2022-03-27,102900005115762,1.48
2022-03-27,102900005115779,0.85
2022-03-27,102900005115793,1.53
2022-03-27,102900005115823,0.59
2022-03-27,102900005115854,0.7
2022-03-27,102900005115885,1.28
2022-03-27,102900005115908,1.07
2022-03-27,102900005115960,0.48
2022-03-27,102900005115984,0.58
2022-03-27,102900005116219,2.52
2022-03-27,102900005116233,2.94
2022-03-27,102900005116257,1.47
2022-03-27,102900005116509,1.63
2022-03-27,102900005116547,0.83
2022-03-27,102900005116639,1.85
2022-03-27,102900005116714,1.33
2022-03-27,102900005116790,0.63
2022-03-27,102900005116837,1.68
2022-03-27,102900005116899,0.92
2022-03-27,102900005118817,0.55
2022-03-27,102900005118831,0.66
2022-03-27,102900005119098,2.6
2022-03-27,102900005119104,0.31
2022-03-27,102900005119975,1.1
2022-03-27,102900005125815,1.07
2022-03-27,102900011000328,4.0
2022-03-27,102900011001806,0.66
2022-03-27,102900011002414,1.65
2022-03-27,102900011006948,1.54
2022-03-27,102900011007495,2.92
2022-03-27,102900011008164,0.59
2022-03-27,102900011009970,0.51
2022-03-27,102900011012994,0.56
2022-03-27,102900011013274,0.57
2022-03-27,102900011016701,2.19
2022-03-27,102900011021842,1.35
2022-03-27,102900011022764,2.43
2022-03-27,102900011023464,0.59
2022-03-27,102900011030059,0.41
2022-03-27,102900011030097,0.26
2022-03-27,102900011030134,0.33
2022-03-27,102900011030141,0.2
2022-03-27,102900011031100,1.95
2022-03-27,102900011031582,0.39
2022-03-27,102900011032022,0.7
2022-03-27,102900011032176,0.26
2022-03-27,102900011032206,0.53
2022-03-27,102900011032213,0.7
2022-03-27,102900011032220,0.87
2022-03-27,102900011032244,0.78
2022-03-27,102900011032343,2.32
2022-03-27,102900011032350,2.0
2022-03-27,102900011032367,1.78
2022-03-27,102900011032589,1.0
2022-03-27,102900011032626,1.34
2022-03-27,102900011032633,1.47
2022-03-27,102900011032640,1.61
2022-03-27,102900011032787,0.72
2022-03-27,102900011032848,0.44
2022-03-27,102900011033081,0.58
2022-03-27,102900051004294,4.82
2022-03-27,102900051009336,2.19
2022-03-27,102900051010455,0.61
2022-03-27,106949711300167,0.26
2022-03-27,106971533455008,0.34
2022-03-28,102900005115199,5.82
2022-03-28,102900005115250,2.16
2022-03-28,102900005115762,1.49
2022-03-28,102900005115779,0.94
2022-03-28,102900005115786,1.58
2022-03-28,102900005115793,1.53
2022-03-28,102900005115823,0.59
2022-03-28,102900005115885,1.28
2022-03-28,102900005115908,1.07
2022-03-28,102900005115960,0.5
2022-03-28,102900005115984,0.58
2022-03-28,102900005116219,2.52
2022-03-28,102900005116233,2.96
2022-03-28,102900005116257,1.47
2022-03-28,102900005116509,1.7
2022-03-28,102900005116547,0.86
2022-03-28,102900005116714,1.21
2022-03-28,102900005116790,0.63
2022-03-28,102900005116837,1.61
2022-03-28,102900005116899,0.91
2022-03-28,102900005118817,0.55
2022-03-28,102900005118831,0.64
2022-03-28,102900005119098,2.62
2022-03-28,102900005119975,1.1
2022-03-28,102900005125808,2.16
2022-03-28,102900005125815,1.08
2022-03-28,102900011000328,3.78
2022-03-28,102900011001806,0.69
2022-03-28,102900011002414,1.65
2022-03-28,102900011006689,0.76
2022-03-28,102900011006948,1.54
2022-03-28,102900011008164,0.58
2022-03-28,102900011009970,0.51
2022-03-28,102900011012994,0.56
2022-03-28,102900011013274,0.55
2022-03-28,102900011015384,5.12
2022-03-28,102900011016701,2.12
2022-03-28,102900011021842,1.35
2022-03-28,102900011022764,2.43
2022-03-28,102900011023464,0.57
2022-03-28,102900011030059,0.42
2022-03-28,102900011030097,0.26
2022-03-28,102900011030110,0.22
2022-03-28,102900011030141,0.21
2022-03-28,102900011031100,2.08
2022-03-28,102900011031582,0.46
2022-03-28,102900011032022,0.7
2022-03-28,102900011032206,0.39
2022-03-28,102900011032213,0.7
2022-03-28,102900011032220,0.77
2022-03-28,102900011032237,1.08
2022-03-28,102900011032244,0.78
2022-03-28,102900011032350,2.0
2022-03-28,102900011032626,1.34
2022-03-28,102900011032633,1.46
2022-03-28,102900011032732,1.49
2022-03-28,102900011033234,0.39
2022-03-28,102900011033241,0.42
2022-03-28,102900051000463,1.49
2022-03-28,102900051004294,4.88
2022-03-28,102900051009336,2.07
2022-03-28,102900051010455,0.61
2022-03-28,106949711300167,0.26
2022-03-28,106971533455008,0.34
2022-03-29,102900005115199,5.82
2022-03-29,102900005115250,2.16
2022-03-29,102900005115762,1.39
2022-03-29,102900005115779,0.92
2022-03-29,102900005115786,1.6
2022-03-29,102900005115793,1.55
2022-03-29,102900005115823,0.59
2022-03-29,102900005115885,1.29
2022-03-29,102900005115908,1.07
2022-03-29,102900005115960,0.54
2022-03-29,102900005115984,0.58
2022-03-29,102900005116233,2.96
2022-03-29,102900005116257,1.47
2022-03-29,102900005116509,1.7
2022-03-29,102900005116547,0.93
2022-03-29,102900005116639,1.85
2022-03-29,102900005116714,1.21
2022-03-29,102900005116790,0.63
2022-03-29,102900005116837,1.52
2022-03-29,102900005116899,0.9
2022-03-29,102900005118817,0.55
2022-03-29,102900005118831,0.64
2022-03-29,102900005119098,2.64
2022-03-29,102900005119104,0.35
2022-03-29,102900005119944,2.7
2022-03-29,102900005119975,1.1
2022-03-29,102900005125815,1.1
2022-03-29,102900011000328,3.78
2022-03-29,102900011001806,0.68
2022-03-29,102900011006689,0.76
2022-03-29,102900011008164,0.57
2022-03-29,102900011009970,0.51
2022-03-29,102900011012994,0.55
2022-03-29,102900011013274,0.55
2022-03-29,102900011015384,5.12
2022-03-29,102900011016701,1.98
2022-03-29,102900011021842,1.35
2022-03-29,102900011022764,2.43
2022-03-29,102900011023464,0.57
2022-03-29,102900011030059,0.42
2022-03-29,102900011030110,0.27
2022-03-29,102900011030141,0.21
2022-03-29,102900011031100,2.08
2022-03-29,102900011031582,0.34
2022-03-29,102900011032022,0.7
2022-03-29,102900011032176,0.26
2022-03-29,102900011032206,0.51
2022-03-29,102900011032213,0.7
2022-03-29,102900011032220,0.61
2022-03-29,102900011032237,1.08
2022-03-29,102900011032244,0.78
2022-03-29,102900011032251,1.37
2022-03-29,102900011032350,2.01
2022-03-29,102900011032589,1.0
2022-03-29,102900011032626,1.33
2022-03-29,102900011032633,1.46
2022-03-29,102900011032640,1.61
2022-03-29,102900011032732,1.91
2022-03-29,102900011032787,0.88
2022-03-29,102900011032848,0.44
2022-03-29,102900011033081,0.58
2022-03-29,102900051000463,1.5
2022-03-29,102900051004294,4.9
2022-03-29,102900051009336,2.06
2022-03-29,102900051010455,0.61
2022-03-29,106949711300167,0.26
2022-03-29,106971533455008,0.34
2022-03-30,102900005115199,4.58
2022-03-30,102900005115250,2.16
2022-03-30,102900005115762,0.98
2022-03-30,102900005115779,0.9
2022-03-30,102900005115786,1.6
2022-03-30,102900005115793,1.57
2022-03-30,102900005115823,0.59
2022-03-30,102900005115854,0.74
2022-03-30,102900005115885,1.29
2022-03-30,102900005115908,1.07
2022-03-30,102900005115960,0.63
2022-03-30,102900005115984,0.58
2022-03-30,102900005116219,2.52
2022-03-30,102900005116226,0.99
2022-03-30,102900005116233,2.96
2022-03-30,102900005116257,1.48
2022-03-30,102900005116509,1.7
2022-03-30,102900005116547,0.96
2022-03-30,102900005116639,1.85
2022-03-30,102900005116714,1.21
2022-03-30,102900005116790,0.63
2022-03-30,102900005116837,1.2
2022-03-30,102900005116899,0.9
2022-03-30,102900005118817,0.55
2022-03-30,102900005118824,2.7
2022-03-30,102900005118831,0.64
2022-03-30,102900005119098,2.63
2022-03-30,102900005119975,1.1
2022-03-30,102900005125815,1.14
2022-03-30,102900011000328,3.78
2022-03-30,102900011001219,1.8
2022-03-30,102900011001806,0.69
2022-03-30,102900011002414,1.64
2022-03-30,102900011006689,0.76
2022-03-30,102900011006948,1.54
2022-03-30,102900011007044,0.51
2022-03-30,102900011008164,0.55
2022-03-30,102900011008676,1.69
2022-03-30,102900011009970,0.51
2022-03-30,102900011012994,0.58
2022-03-30,102900011013274,0.55
2022-03-30,102900011016701,1.96
2022-03-30,102900011021842,1.35
2022-03-30,102900011022764,2.53
2022-03-30,102900011023464,0.58
2022-03-30,102900011029305,2.69
2022-03-30,102900011030097,0.27
2022-03-30,102900011030110,0.28
2022-03-30,102900011030141,0.21
2022-03-30,102900011031100,2.08
2022-03-30,102900011031582,0.46
2022-03-30,102900011032022,0.7
2022-03-30,102900011032176,0.26
2022-03-30,102900011032206,0.51
2022-03-30,102900011032213,0.7
2022-03-30,102900011032220,0.61
2022-03-30,102900011032237,1.07
2022-03-30,102900011032251,1.37
2022-03-30,102900011032343,2.33
2022-03-30,102900011032350,2.07
2022-03-30,102900011032589,1.0
2022-03-30,102900011032626,1.33
2022-03-30,102900011032633,1.46
2022-03-30,102900011032640,1.6
2022-03-30,102900011032732,1.97
2022-03-30,102900011032787,0.95
2022-03-30,102900011032848,0.49
2022-03-30,102900011033081,0.58
2022-03-30,102900051004294,4.89
2022-03-30,102900051010455,0.61
2022-03-30,106949711300167,0.26
2022-03-30,106971533455008,0.34
2022-03-31,102900005115199,3.61
2022-03-31,102900005115250,2.16
2022-03-31,102900005115762,0.67
2022-03-31,102900005115779,0.9
2022-03-31,102900005115786,1.91
2022-03-31,102900005115793,1.57
2022-03-31,102900005115823,0.59
2022-03-31,102900005115854,0.76
2022-03-31,102900005115885,1.29
2022-03-31,102900005115984,0.58
2022-03-31,102900005116219,2.52
2022-03-31,102900005116233,2.96
2022-03-31,102900005116257,1.48
2022-03-31,102900005116509,1.83
2022-03-31,102900005116547,1.07
2022-03-31,102900005116639,1.85
2022-03-31,102900005116714,1.21
2022-03-31,102900005116790,0.63
2022-03-31,102900005116837,1.3
2022-03-31,102900005116899,0.9
2022-03-31,102900005118817,0.55
2022-03-31,102900005118831,0.64
2022-03-31,102900005119098,2.62
2022-03-31,102900005119104,0.33
2022-03-31,102900005119975,1.1
2022-03-31,102900005125815,1.26
2022-03-31,102900011000328,3.78
2022-03-31,102900011002414,1.65
2022-03-31,102900011006689,0.77
2022-03-31,102900011006948,1.54
2022-03-31,102900011008164,0.54
2022-03-31,102900011009970,0.52
2022-03-31,102900011012994,0.63
2022-03-31,102900011013274,0.54
2022-03-31,102900011016701,2.01
2022-03-31,102900011021842,1.35
2022-03-31,102900011022764,2.53
2022-03-31,102900011023464,0.58
2022-03-31,102900011030059,0.42
2022-03-31,102900011030097,0.28
2022-03-31,102900011030110,0.27
2022-03-31,102900011030134,0.33
2022-03-31,102900011030141,0.21
2022-03-31,102900011031100,2.08
2022-03-31,102900011032022,0.7
2022-03-31,102900011032206,0.45
2022-03-31,102900011032213,0.7
2022-03-31,102900011032220,0.61
2022-03-31,102900011032237,1.07
2022-03-31,102900011032350,2.07
2022-03-31,102900011032367,1.78
2022-03-31,102900011032589,1.0
2022-03-31,102900011032626,1.33
2022-03-31,102900011032633,1.47
2022-03-31,102900011032732,1.97
2022-03-31,102900011032848,0.51
2022-03-31,102900011033081,0.58
2022-03-31,102900011033234,0.41
2022-03-31,102900011033241,0.42
2022-03-31,102900051004294,4.89
2022-03-31,102900051009336,2.06
2022-03-31,102900051010455,0.61
2022-03-31,106949711300167,0.27
2022-03-31,106971533455008,0.34
2022-04-01,102900005115199,3.64
2022-04-01,102900005115250,2.16
2022-04-01,102900005115762,0.61
2022-04-01,102900005115779,0.9
2022-04-01,102900005115823,0.59
2022-04-01,102900005115854,0.73
2022-04-01,102900005115885,1.3
2022-04-01,102900005115960,0.63
2022-04-01,102900005115984,0.61
2022-04-01,102900005116219,2.52
2022-04-01,102900005116226,0.99
2022-04-01,102900005116233,3.21
2022-04-01,102900005116257,1.51
2022-04-01,102900005116530,3.6
2022-04-01,102900005116547,1.08
2022-04-01,102900005116714,1.32
2022-04-01,102900005116790,0.63
2022-04-01,102900005116837,1.42
2022-04-01,102900005116899,0.9
2022-04-01,102900005116905,1.8
2022-04-01,102900005118817,0.55
2022-04-01,102900005118824,0.03
2022-04-01,102900005118831,0.64
2022-04-01,102900005119098,2.64
2022-04-01,102900005119975,1.11
2022-04-01,102900005125808,2.16
2022-04-01,102900005125815,1.28
2022-04-01,102900011000328,3.83
2022-04-01,102900011001806,0.68
2022-04-01,102900011006689,0.77
2022-04-01,102900011006948,1.83
2022-04-01,102900011008164,0.54
2022-04-01,102900011009970,0.52
2022-04-01,102900011013274,0.54
2022-04-01,102900011016701,2.04
2022-04-01,102900011021842,1.35
2022-04-01,102900011022764,2.53
2022-04-01,102900011023464,0.61
2022-04-01,102900011029305,2.69
2022-04-01,102900011030059,0.42
2022-04-01,102900011030097,0.28
2022-04-01,102900011030110,0.27
2022-04-01,102900011030134,0.32
2022-04-01,102900011030141,0.21
2022-04-01,102900011031100,1.92
2022-04-01,102900011031582,0.47
2022-04-01,102900011032022,0.71
2022-04-01,102900011032176,0.26
2022-04-01,102900011032206,0.51
2022-04-01,102900011032213,0.67
2022-04-01,102900011032220,0.61
2022-04-01,102900011032237,1.07
2022-04-01,102900011032244,0.93
2022-04-01,102900011032251,1.37
2022-04-01,102900011032589,0.92
2022-04-01,102900011032626,1.34
2022-04-01,102900011032633,1.47
2022-04-01,102900011032640,1.61
2022-04-01,102900011032787,0.96
2022-04-01,102900011033081,0.58
2022-04-01,102900011033234,0.43
2022-04-01,102900051000463,1.41
2022-04-01,102900051004294,4.9
2022-04-01,102900051009336,2.02
2022-04-01,102900051010455,0.61
2022-04-01,106949711300167,0.3
2022-04-01,106971533455008,0.34
2022-04-02,102900005115199,3.17
2022-04-02,102900005115250,2.16
2022-04-02,102900005115762,0.61
2022-04-02,102900005115779,0.94
2022-04-02,102900005115786,1.95
2022-04-02,102900005115793,1.57
2022-04-02,102900005115823,0.59
2022-04-02,102900005115854,0.64
2022-04-02,102900005115885,1.3
2022-04-02,102900005115960,0.61
2022-04-02,102900005115984,0.62
2022-04-02,102900005116233,3.31
2022-04-02,102900005116257,1.51
2022-04-02,102900005116509,1.9
2022-04-02,102900005116547,1.14
2022-04-02,102900005116639,1.85
2022-04-02,102900005116714,1.33
2022-04-02,102900005116790,0.63
2022-04-02,102900005116837,1.65
2022-04-02,102900005116899,0.9
2022-04-02,102900005118817,0.72
2022-04-02,102900005118831,0.63
2022-04-02,102900005119098,2.67
2022-04-02,102900005119104,0.33
2022-04-02,102900005119975,1.12
2022-04-02,102900005125815,1.28
2022-04-02,102900011000328,3.97
2022-04-02,102900011001219,1.8
2022-04-02,102900011001806,0.68
2022-04-02,102900011002414,1.65
2022-04-02,102900011006689,0.76
2022-04-02,102900011006948,1.91
2022-04-02,102900011007495,2.92
2022-04-02,102900011008164,0.59
2022-04-02,102900011008676,1.69
2022-04-02,102900011009970,0.52
2022-04-02,102900011012994,0.63
2022-04-02,102900011016701,2.01
2022-04-02,102900011021842,1.35
2022-04-02,102900011022764,2.53
2022-04-02,102900011023464,0.66
2022-04-02,102900011029305,2.69
2022-04-02,102900011030059,0.42
2022-04-02,102900011030097,0.27
2022-04-02,102900011030110,0.27
2022-04-02,102900011030134,0.34
2022-04-02,102900011030141,0.21
2022-04-02,102900011031100,2.32
2022-04-02,102900011031582,0.47
2022-04-02,102900011032022,0.71
2022-04-02,102900011032206,0.51
2022-04-02,102900011032213,0.67
2022-04-02,102900011032220,0.76
2022-04-02,102900011032237,1.04
2022-04-02,102900011032244,0.98
2022-04-02,102900011032251,1.37
2022-04-02,102900011032343,2.48
2022-04-02,102900011032589,0.97
2022-04-02,102900011032626,1.33
2022-04-02,102900011032633,1.48
2022-04-02,102900011032640,1.6
2022-04-02,102900011032732,1.97
2022-04-02,102900011032787,0.97
2022-04-02,102900011032848,0.5
2022-04-02,102900011033234,0.42
2022-04-02,102900011033241,0.42
2022-04-02,102900051000463,1.41
2022-04-02,102900051004294,4.81
2022-04-02,102900051009336,2.07
2022-04-02,102900051010455,0.61
2022-04-02,106949711300167,0.32
2022-04-02,106971533455008,0.35
2022-04-03,102900005115199,3.93
2022-04-03,102900005115250,2.16
2022-04-03,102900005115762,0.58
2022-04-03,102900005115779,0.93
2022-04-03,102900005115786,2.24
2022-04-03,102900005115793,1.66
2022-04-03,102900005115823,0.6
2022-04-03,102900005115854,0.53
2022-04-03,102900005115885,1.29
2022-04-03,102900005115960,0.66
2022-04-03,102900005115984,0.62
2022-04-03,102900005116219,3.58
2022-04-03,102900005116233,4.78
2022-04-03,102900005116257,1.76
2022-04-03,102900005116509,1.95
2022-04-03,102900005116530,1.91
2022-04-03,102900005116547,1.1
2022-04-03,102900005116639,1.59
2022-04-03,102900005116714,1.35
2022-04-03,102900005116790,0.63
2022-04-03,102900005116837,1.23
2022-04-03,102900005116899,0.9
2022-04-03,102900005116905,0.53
2022-04-03,102900005118817,0.89
2022-04-03,102900005118831,0.63
2022-04-03,102900005119098,2.76
2022-04-03,102900005119104,0.33
2022-04-03,102900005119975,1.23
2022-04-03,102900005125815,1.29
2022-04-03,102900011000328,3.97
2022-04-03,102900011001806,0.67
2022-04-03,102900011002414,1.47
2022-04-03,102900011006689,0.6
2022-04-03,102900011006948,1.07
2022-04-03,102900011008133,2.96
2022-04-03,102900011008164,0.73
2022-04-03,102900011008515,0.94
2022-04-03,102900011009970,0.57
2022-04-03,102900011012994,0.63
2022-04-03,102900011016701,1.95
2022-04-03,102900011021842,1.35
2022-04-03,102900011022764,2.61
2022-04-03,102900011023464,0.73
2022-04-03,102900011027479,0.79
2022-04-03,102900011029305,2.69
2022-04-03,102900011030059,0.44
2022-04-03,102900011030097,0.34
2022-04-03,102900011030110,0.27
2022-04-03,102900011030134,0.42
2022-04-03,102900011030141,0.27
2022-04-03,102900011031100,2.32
2022-04-03,102900011031582,0.43
2022-04-03,102900011032022,0.72
2022-04-03,102900011032206,0.51
2022-04-03,102900011032213,0.71
2022-04-03,102900011032220,1.05
2022-04-03,102900011032237,1.02
2022-04-03,102900011032251,1.27
2022-04-03,102900011032343,2.48
2022-04-03,102900011032367,1.78
2022-04-03,102900011032589,1.0
2022-04-03,102900011032626,1.32
2022-04-03,102900011032732,2.18
2022-04-03,102900011032787,0.93
2022-04-03,102900011033234,0.6
2022-04-03,102900011033241,0.41
2022-04-03,102900051004294,4.55
2022-04-03,102900051010455,0.65
2022-04-03,106949711300167,0.36
2022-04-03,106971533455008,0.35
2022-04-04,102900005115199,5.49
2022-04-04,102900005115250,2.16
2022-04-04,102900005115762,0.44
2022-04-04,102900005115779,0.96
2022-04-04,102900005115786,2.25
2022-04-04,102900005115793,1.66
2022-04-04,102900005115823,0.62
2022-04-04,102900005115854,0.53
2022-04-04,102900005115885,1.29
2022-04-04,102900005115960,0.66
2022-04-04,102900005115984,0.62
2022-04-04,102900005116233,4.71
2022-04-04,102900005116257,1.84
2022-04-04,102900005116509,1.92
2022-04-04,102900005116547,1.11
2022-04-04,102900005116639,1.87
2022-04-04,102900005116714,1.35
2022-04-04,102900005116790,0.67
2022-04-04,102900005116837,1.48
2022-04-04,102900005116899,0.9
2022-04-04,102900005118817,0.93
2022-04-04,102900005118831,0.71
2022-04-04,102900005119098,2.77
2022-04-04,102900005119104,0.32
2022-04-04,102900005125815,1.3
2022-04-04,102900011000328,3.97
2022-04-04,102900011001806,0.67
2022-04-04,102900011002414,1.48
2022-04-04,102900011006689,0.64
2022-04-04,102900011006948,1.07
2022-04-04,102900011008164,0.54
2022-04-04,102900011009970,0.62
2022-04-04,102900011012994,0.66
2022-04-04,102900011013274,0.55
2022-04-04,102900011016701,1.65
2022-04-04,102900011021842,1.35
2022-04-04,102900011022764,2.71
2022-04-04,102900011023464,0.64
2022-04-04,102900011030059,0.44
2022-04-04,102900011030097,0.34
2022-04-04,102900011030110,0.27
2022-04-04,102900011030134,0.4
2022-04-04,102900011030141,0.27
2022-04-04,102900011031100,2.27
2022-04-04,102900011031582,0.48
2022-04-04,102900011032206,0.51
2022-04-04,102900011032213,0.71
2022-04-04,102900011032220,1.05
2022-04-04,102900011032237,1.03
2022-04-04,102900011032244,1.07
2022-04-04,102900011032251,0.85
2022-04-04,102900011032343,2.82
2022-04-04,102900011032367,1.78
2022-04-04,102900011032589,0.96
2022-04-04,102900011032626,1.34
2022-04-04,102900011032633,1.54
2022-04-04,102900011032787,0.92
2022-04-04,102900011033081,0.73
2022-04-04,102900051000463,1.4
2022-04-04,102900051004294,4.12
2022-04-04,102900051009336,2.33
2022-04-04,102900051010455,0.72
2022-04-04,106971533455008,0.35
2022-04-05,102900005115199,7.28
2022-04-05,102900005115250,2.2
2022-04-05,102900005115762,0.26
2022-04-05,102900005115779,0.95
2022-04-05,102900005115786,2.25
2022-04-05,102900005115823,0.69
2022-04-05,102900005115854,0.53
2022-04-05,102900005115960,0.63
2022-04-05,102900005115984,0.61
2022-04-05,102900005116219,3.58
2022-04-05,102900005116233,4.51
2022-04-05,102900005116257,1.62
2022-04-05,102900005116509,1.88
2022-04-05,102900005116547,1.12
2022-04-05,102900005116714,1.35
2022-04-05,102900005116790,0.68
2022-04-05,102900005116837,1.21
2022-04-05,102900005116899,0.9
2022-04-05,102900005118817,0.93
2022-04-05,102900005118831,0.77
2022-04-05,102900005119098,2.78
2022-04-05,102900005119104,0.32
2022-04-05,102900005119975,1.88
2022-04-05,102900005125815,1.36
2022-04-05,102900011000328,3.81
2022-04-05,102900011001806,0.67
2022-04-05,102900011006689,0.62
2022-04-05,102900011006948,1.07
2022-04-05,102900011008164,0.48
2022-04-05,102900011009970,0.65
2022-04-05,102900011012994,0.65
2022-04-05,102900011016701,1.67
2022-04-05,102900011021842,1.35
2022-04-05,102900011022764,2.71
2022-04-05,102900011023464,0.63
2022-04-05,102900011030059,0.48
2022-04-05,102900011030097,0.37
2022-04-05,102900011030110,0.38
2022-04-05,102900011030134,0.39
2022-04-05,102900011030141,0.28
2022-04-05,102900011031100,2.32
2022-04-05,102900011031582,0.48
2022-04-05,102900011031599,0.27
2022-04-05,102900011032176,0.27
2022-04-05,102900011032213,0.71
2022-04-05,102900011032220,1.05
2022-04-05,102900011032237,0.41
2022-04-05,102900011032244,1.11
2022-04-05,102900011032343,2.89
2022-04-05,102900011032350,2.03
2022-04-05,102900011032367,1.78
2022-04-05,102900011032589,0.91
2022-04-05,102900011032626,1.36
2022-04-05,102900011032633,1.54
2022-04-05,102900011032640,1.63
2022-04-05,102900011032787,0.93
2022-04-05,102900011032848,0.6
2022-04-05,102900011033081,0.73
2022-04-05,102900011033241,0.42
2022-04-05,102900051000463,1.4
2022-04-05,102900051004294,3.92
2022-04-05,102900051009336,2.38
2022-04-05,102900051010455,0.72
2022-04-05,106949711300167,0.37
2022-04-05,106971533455008,0.37
2022-04-06,102900005115199,7.28
2022-04-06,102900005115250,2.27
2022-04-06,102900005115762,0.45
2022-04-06,102900005115779,0.97
2022-04-06,102900005115786,1.55
2022-04-06,102900005115793,1.65
2022-04-06,102900005115823,0.69
2022-04-06,102900005115854,0.54
2022-04-06,102900005115885,1.29
2022-04-06,102900005115908,0.9
2022-04-06,102900005115960,0.63
2022-04-06,102900005115984,0.6
2022-04-06,102900005116219,3.58
2022-04-06,102900005116233,4.51
2022-04-06,102900005116257,1.54
2022-04-06,102900005116509,1.81
2022-04-06,102900005116547,1.11
2022-04-06,102900005116714,1.35
2022-04-06,102900005116790,0.88
2022-04-06,102900005116837,1.03
2022-04-06,102900005116899,0.9
2022-04-06,102900005116905,0.9
2022-04-06,102900005116943,2.52
2022-04-06,102900005118817,0.99
2022-04-06,102900005118831,0.77
2022-04-06,102900005119098,2.8
2022-04-06,102900005119975,1.88
2022-04-06,102900005123880,0.9
2022-04-06,102900005125815,1.37
2022-04-06,102900011000328,3.01
2022-04-06,102900011001219,0.9
2022-04-06,102900011001806,0.67
2022-04-06,102900011006689,0.62
2022-04-06,102900011006948,1.12
2022-04-06,102900011007495,3.0
2022-04-06,102900011008164,0.47
2022-04-06,102900011009970,0.65
2022-04-06,102900011012994,0.65
2022-04-06,102900011013274,0.57
2022-04-06,102900011015384,5.15
2022-04-06,102900011016701,1.65
2022-04-06,102900011021842,1.35
2022-04-06,102900011022764,2.61
2022-04-06,102900011023464,0.64
2022-04-06,102900011030059,0.48
2022-04-06,102900011030097,0.37
2022-04-06,102900011030110,0.38
2022-04-06,102900011030134,0.37
2022-04-06,102900011030141,0.28
2022-04-06,102900011031100,2.5
2022-04-06,102900011031582,0.48
2022-04-06,102900011032022,0.32
2022-04-06,102900011032176,0.26
2022-04-06,102900011032206,0.51
2022-04-06,102900011032213,1.0
2022-04-06,102900011032237,1.03
2022-04-06,102900011032244,1.11
2022-04-06,102900011032251,0.85
2022-04-06,102900011032367,1.89
2022-04-06,102900011032589,0.91
2022-04-06,102900011032633,1.61
2022-04-06,102900011032640,1.63
2022-04-06,102900011032732,2.19
2022-04-06,102900011032787,0.59
2022-04-06,102900011032848,0.6
2022-04-06,102900011033081,0.73
2022-04-06,102900011033234,0.66
2022-04-06,102900011033241,0.42
2022-04-06,102900051000463,1.4
2022-04-06,102900051004294,3.92
2022-04-06,102900051010455,0.93
